order_id,customer_id,product_id,order_date,delivery_date,payment_type,price,discount_percent,quantity,shipping_region,expected_delivery_days,product_rating,product_category,product_subcategory,brand,loyalty_points,is_first_order,device_type,referral
O011732,C01686,P00269,2023-06-30 15:00:00,2023-07-02 15:00:00,CreditCard,1697.26,46.16,4,West,2,1.3,Home,Kitchen,Adidas,161,False,Mobile,CampaignB
O011733,C00171,P00835,2023-06-22 03:00:00,2023-06-30 03:00:00,CreditCard,1195.26,22.02,3,West,8,1.2,Home,Appliances,LG,3,False,Tablet,SocialMedia
O011734,C01974,P00220,2025-05-09 10:00:00,2025-05-19 10:00:00,DebitCard,580.02,48.69,1,West,10,3.5,Beauty,Makeup,Puma,128,False,Mobile,CampaignA
O011735,C01475,P00970,2024-10-18 04:00:00,2024-10-20 04:00:00,Wallet,1991.8,14.95,2,West,2,4.3,Beauty,Makeup,Samsung,179,False,Desktop,SocialMedia
O011736,C00770,P00485,2023-11-08 18:00:00,2023-11-18 18:00:00,DebitCard,3879.44,43.19,2,East,10,4.6,Sports,Outdoor,LG,23,False,Desktop,CampaignA
O011737,C01720,P00717,2025-02-25 15:00:00,2025-03-01 15:00:00,Wallet,2929.52,48.68,4,East,4,4.1,Home,Furniture,Sony,405,False,Tablet,CampaignA
O011738,C00305,P00565,2023-04-28 23:00:00,2023-04-30 23:00:00,COD,2248.85,49.43,2,East,2,2.0,Apparel,Jeans,Sony,318,True,Tablet,CampaignB
O011739,C02806,P00631,2024-12-19 04:00:00,2024-12-24 04:00:00,UPI,2812.5,18.1,4,North,5,4.0,Electronics,Cameras,L'Oreal,121,False,Tablet,CampaignB
O011740,C01410,P00725,2023-07-19 20:00:00,2023-07-28 20:00:00,UPI,868.04,44.71,3,South,9,2.2,Apparel,Shirts,L'Oreal,207,False,Mobile,SocialMedia
O011741,C01241,P00232,2025-04-08 05:00:00,2025-04-14 05:00:00,Wallet,3244.89,5.14,2,West,6,4.7,Sports,TeamSports,Puma,96,False,Mobile,CampaignB
O011742,C02417,P00319,2023-03-17 08:00:00,2023-03-20 08:00:00,COD,3605.83,20.03,4,North,3,1.8,Beauty,Makeup,Adidas,457,False,Desktop,Organic
O011743,C00492,P00608,2023-09-27 05:00:00,2023-10-02 05:00:00,COD,2438.31,43.0,2,South,5,4.5,Electronics,Headphones,Samsung,343,True,Tablet,SocialMedia
O011744,C02139,P00104,2025-04-11 15:00:00,2025-04-14 15:00:00,CreditCard,1511.17,18.19,2,West,3,4.1,Sports,Fitness,L'Oreal,145,False,Desktop,Organic
O011745,C02599,P00968,2025-07-20 23:00:00,2025-07-23 23:00:00,CreditCard,4337.7,48.27,2,East,3,2.8,Apparel,Shirts,Samsung,155,False,Mobile,SocialMedia
O011746,C02189,P00426,2024-02-05 15:00:00,2024-02-11 15:00:00,DebitCard,535.93,13.31,3,East,6,3.1,Home,Decor,LG,425,True,Tablet,CampaignB
O011747,C01134,P00806,2023-09-19 23:00:00,2023-09-27 23:00:00,UPI,2846.03,36.35,3,West,8,1.7,Sports,Accessories,Puma,96,False,Tablet,CampaignB
O011748,C01990,P00239,2024-08-13 13:00:00,2024-08-15 13:00:00,CreditCard,1420.08,1.03,3,North,2,3.8,Electronics,Cameras,Sony,331,False,Mobile,Organic
O011749,C00381,P00459,2024-09-13 16:00:00,2024-09-15 16:00:00,COD,2840.81,42.54,2,South,2,3.9,Apparel,Dresses,Sony,41,False,Mobile,SocialMedia
O011750,C01586,P00021,2023-02-24 16:00:00,2023-02-26 16:00:00,Wallet,1204.19,43.83,1,East,2,3.5,Home,Kitchen,Sony,432,False,Tablet,CampaignB
O011751,C00920,P00300,2025-02-07 23:00:00,2025-02-10 23:00:00,COD,4903.44,22.51,4,East,3,3.5,Electronics,Cameras,Sony,248,False,Tablet,SocialMedia
O011752,C02150,P00030,2023-12-01 17:00:00,2023-12-04 17:00:00,CreditCard,2619.12,24.32,2,East,3,1.1,Electronics,Headphones,Samsung,167,False,Mobile,CampaignB
O011753,C01247,P00518,2023-05-18 16:00:00,2023-05-22 16:00:00,Wallet,2400.55,41.06,3,North,4,2.5,Electronics,Headphones,Puma,367,False,Desktop,Organic
O011754,C01088,P00182,2023-08-09 05:00:00,2023-08-19 05:00:00,COD,4272.02,17.71,1,South,10,3.6,Beauty,Fragrance,Nike,242,True,Tablet,SocialMedia
O011755,C00190,P00144,2023-06-20 01:00:00,2023-06-28 01:00:00,CreditCard,4600.13,36.69,1,North,8,3.1,Home,Decor,Levis,445,False,Mobile,SocialMedia
O011756,C00720,P00553,2023-07-22 10:00:00,2023-08-01 10:00:00,Wallet,3341.06,47.67,3,South,10,2.4,Home,Decor,L'Oreal,51,False,Tablet,CampaignB
O011757,C01823,P00187,2023-04-04 14:00:00,2023-04-08 14:00:00,CreditCard,1103.42,14.84,4,North,4,1.0,Home,Appliances,Samsung,165,False,Mobile,Organic
O011758,C02058,P00460,2023-05-16 22:00:00,2023-05-18 22:00:00,DebitCard,3347.23,13.51,4,North,2,1.2,Home,Kitchen,LG,279,False,Tablet,SocialMedia
O011759,C02288,P00341,2024-12-03 19:00:00,2024-12-09 19:00:00,Wallet,2346.65,47.66,1,West,6,4.8,Beauty,Haircare,Apple,223,False,Tablet,CampaignA
O011760,C01654,P00700,2024-01-20 08:00:00,2024-01-24 08:00:00,CreditCard,4878.52,43.35,4,West,4,4.2,Sports,Accessories,Samsung,338,False,Tablet,SocialMedia
O011761,C00023,P00513,2025-07-07 20:00:00,2025-07-15 20:00:00,DebitCard,2602.96,20.54,1,South,8,3.7,Sports,Accessories,Samsung,192,False,Mobile,CampaignA
O011762,C02129,P00683,2023-03-10 20:00:00,2023-03-16 20:00:00,UPI,600.52,23.83,1,South,6,4.0,Sports,TeamSports,L'Oreal,233,False,Mobile,Organic
O011763,C02523,P00862,2023-07-10 14:00:00,2023-07-14 14:00:00,COD,2877.48,21.6,3,West,4,4.0,Apparel,Shoes,Sony,19,False,Desktop,CampaignB
O011764,C02750,P00794,2023-08-13 12:00:00,2023-08-22 12:00:00,CreditCard,2818.2,25.46,3,East,9,2.6,Electronics,Cameras,Philips,116,False,Desktop,CampaignB
O011765,C02307,P00159,2025-05-28 20:00:00,2025-06-04 20:00:00,CreditCard,1074.9,5.4,2,West,7,3.5,Sports,Fitness,Puma,67,False,Desktop,CampaignB
O011766,C02162,P00639,2023-09-25 16:00:00,2023-09-30 16:00:00,COD,4297.1,41.18,1,West,5,3.8,Beauty,Makeup,Sony,409,False,Desktop,CampaignA
O011767,C00803,P00874,2025-03-05 00:00:00,2025-03-11 00:00:00,UPI,3757.42,44.73,1,East,6,2.8,Apparel,Dresses,Apple,464,False,Tablet,CampaignB
O011768,C01682,P00180,2023-04-24 13:00:00,2023-05-03 13:00:00,UPI,999.11,46.46,3,South,9,4.8,Electronics,Cameras,Levis,8,False,Desktop,CampaignA
O011769,C02689,P00846,2023-04-11 08:00:00,2023-04-19 08:00:00,CreditCard,3520.14,8.1,2,West,8,3.5,Home,Furniture,Samsung,20,True,Tablet,SocialMedia
O011770,C00520,P00943,2025-08-29 08:00:00,2025-09-06 08:00:00,COD,1097.73,31.52,4,North,8,1.5,Apparel,Shoes,Apple,478,False,Desktop,CampaignB
O011771,C00585,P00844,2024-09-27 01:00:00,2024-10-01 01:00:00,COD,2179.84,32.53,2,East,4,1.4,Apparel,Shirts,Nike,327,False,Desktop,Organic
O011772,C01374,P00834,2025-01-14 10:00:00,2025-01-20 10:00:00,Wallet,2747.99,44.83,1,South,6,1.5,Beauty,Makeup,Adidas,15,False,Desktop,CampaignB
O011773,C01272,P00811,2025-03-29 19:00:00,2025-04-01 19:00:00,DebitCard,442.64,24.94,3,North,3,2.0,Beauty,Makeup,Adidas,275,False,Mobile,CampaignB
O011774,C00847,P00733,2024-12-01 21:00:00,2024-12-11 21:00:00,Wallet,1988.68,37.03,4,North,10,1.5,Apparel,Dresses,Sony,477,False,Mobile,CampaignB
O011775,C01637,P00849,2025-02-15 20:00:00,2025-02-22 20:00:00,DebitCard,4741.58,21.75,2,South,7,4.7,Apparel,Shirts,LG,453,False,Mobile,CampaignB
O011776,C00571,P00778,2023-11-13 20:00:00,2023-11-20 20:00:00,Wallet,2653.69,44.03,2,West,7,4.1,Beauty,Skincare,Adidas,430,False,Mobile,CampaignB
O011777,C02737,P00871,2024-01-09 12:00:00,2024-01-13 12:00:00,COD,4012.11,23.37,4,South,4,3.1,Beauty,Haircare,Levis,340,False,Desktop,CampaignB
O011778,C01139,P00653,2023-07-16 20:00:00,2023-07-24 20:00:00,UPI,3051.03,12.93,4,North,8,1.8,Sports,TeamSports,Samsung,198,False,Mobile,CampaignA
O011779,C02833,P00111,2023-12-19 23:00:00,2023-12-25 23:00:00,COD,1136.62,5.04,1,South,6,5.0,Apparel,Dresses,Sony,153,False,Mobile,Organic
O011780,C01458,P00297,2024-06-04 05:00:00,2024-06-12 05:00:00,UPI,4006.81,38.56,1,West,8,2.4,Home,Furniture,L'Oreal,222,False,Desktop,SocialMedia
O011781,C02544,P00645,2023-01-18 03:00:00,2023-01-26 03:00:00,CreditCard,1649.17,28.81,2,South,8,3.1,Home,Furniture,Samsung,130,False,Desktop,CampaignA
O011782,C00861,P00552,2024-10-25 12:00:00,2024-10-31 12:00:00,COD,4427.71,47.22,4,East,6,1.0,Apparel,Shoes,Nike,311,False,Mobile,CampaignA
O011783,C00796,P00813,2023-02-08 06:00:00,2023-02-18 06:00:00,UPI,4063.27,22.38,1,South,10,4.5,Electronics,Headphones,LG,274,False,Tablet,CampaignB
O011784,C00635,P00634,2025-08-11 02:00:00,2025-08-13 02:00:00,COD,2614.55,6.35,1,North,2,2.6,Beauty,Fragrance,Apple,203,True,Desktop,SocialMedia
O011785,C01574,P00666,2023-12-23 17:00:00,2023-12-31 17:00:00,DebitCard,3855.78,35.8,4,North,8,2.2,Electronics,Cameras,Apple,405,False,Mobile,SocialMedia
O011786,C01062,P00429,2025-06-26 19:00:00,2025-07-06 19:00:00,DebitCard,1419.62,16.31,4,East,10,2.6,Electronics,Smartphones,Adidas,351,False,Tablet,Organic
O011787,C01266,P00037,2023-06-01 11:00:00,2023-06-04 11:00:00,DebitCard,4114.01,47.37,3,West,3,4.8,Beauty,Fragrance,L'Oreal,74,False,Tablet,SocialMedia
O011788,C00568,P00254,2023-06-06 08:00:00,2023-06-10 08:00:00,UPI,1497.92,25.41,2,West,4,1.1,Electronics,Smartphones,L'Oreal,78,True,Tablet,SocialMedia
O011789,C02823,P00835,2025-05-26 17:00:00,2025-06-05 17:00:00,UPI,4149.44,3.79,1,West,10,4.8,Home,Appliances,LG,125,False,Desktop,SocialMedia
O011790,C01299,P00370,2024-02-17 11:00:00,2024-02-25 11:00:00,Wallet,2676.8,37.43,1,South,8,3.0,Home,Appliances,Adidas,267,False,Desktop,Organic
O011791,C01525,P00664,2025-03-27 12:00:00,2025-03-29 12:00:00,COD,1807.26,15.11,3,South,2,4.0,Apparel,Shoes,Nike,433,False,Desktop,SocialMedia
O011792,C00030,P00558,2025-08-11 09:00:00,2025-08-17 09:00:00,DebitCard,1437.5,8.17,1,East,6,1.2,Beauty,Fragrance,Puma,299,False,Tablet,CampaignB
O011793,C00269,P00656,2024-03-29 08:00:00,2024-04-04 08:00:00,UPI,1910.26,17.32,2,West,6,4.9,Home,Appliances,Nike,354,False,Desktop,CampaignB
O011794,C00417,P00327,2024-02-07 00:00:00,2024-02-13 00:00:00,DebitCard,2760.55,8.73,3,South,6,1.9,Electronics,Headphones,Nike,189,False,Mobile,CampaignA
O011795,C01789,P00260,2023-05-29 22:00:00,2023-06-03 22:00:00,DebitCard,1181.52,5.44,2,West,5,1.1,Home,Furniture,Samsung,122,False,Tablet,CampaignB
O011796,C00589,P00141,2024-05-09 07:00:00,2024-05-13 07:00:00,Wallet,2531.42,15.99,4,North,4,2.1,Sports,Outdoor,LG,220,False,Mobile,SocialMedia
O011797,C02892,P00828,2023-06-26 05:00:00,2023-07-02 05:00:00,COD,4481.41,33.35,2,North,6,3.5,Sports,Outdoor,Levis,499,True,Desktop,SocialMedia
O011798,C02756,P00942,2024-05-15 15:00:00,2024-05-20 15:00:00,UPI,3337.71,7.51,1,South,5,3.6,Home,Furniture,Puma,196,False,Mobile,SocialMedia
O011799,C02991,P00635,2025-05-18 16:00:00,2025-05-20 16:00:00,UPI,3502.4,29.5,2,West,2,3.7,Electronics,Headphones,Nike,270,True,Mobile,SocialMedia
O011800,C01408,P00823,2024-11-06 19:00:00,2024-11-15 19:00:00,Wallet,2461.73,0.93,2,South,9,1.4,Apparel,Shoes,Apple,61,False,Mobile,CampaignA
O011801,C00623,P00145,2023-07-18 00:00:00,2023-07-20 00:00:00,COD,2326.0,15.41,2,North,2,2.7,Home,Appliances,Sony,242,False,Desktop,CampaignB
O011802,C00896,P00377,2023-10-02 02:00:00,2023-10-04 02:00:00,DebitCard,2043.1,12.76,1,West,2,1.0,Beauty,Fragrance,Apple,137,False,Tablet,CampaignA
O011803,C01896,P00022,2023-02-08 03:00:00,2023-02-11 03:00:00,COD,2160.58,4.35,1,North,3,1.3,Apparel,Shoes,L'Oreal,183,False,Desktop,CampaignB
O011804,C01683,P00018,2023-09-04 10:00:00,2023-09-09 10:00:00,Wallet,4536.4,15.06,1,East,5,4.5,Apparel,Shoes,Adidas,240,False,Mobile,Organic
O011805,C02645,P00489,2024-05-20 20:00:00,2024-05-27 20:00:00,CreditCard,673.52,17.78,2,West,7,3.2,Home,Furniture,L'Oreal,387,False,Mobile,SocialMedia
O011806,C02850,P00199,2023-06-17 14:00:00,2023-06-27 14:00:00,CreditCard,4211.63,44.16,4,North,10,1.8,Apparel,Shoes,Apple,139,False,Desktop,CampaignB
O011807,C01199,P00414,2023-04-07 17:00:00,2023-04-17 17:00:00,UPI,2830.14,37.91,2,East,10,4.9,Apparel,Dresses,Adidas,255,False,Desktop,CampaignA
O011808,C01671,P00796,2024-08-12 16:00:00,2024-08-20 16:00:00,DebitCard,4614.91,10.44,4,West,8,4.2,Home,Decor,Puma,362,True,Desktop,SocialMedia
O011809,C01827,P00217,2023-07-11 09:00:00,2023-07-13 09:00:00,DebitCard,1244.73,27.86,4,East,2,4.3,Sports,Accessories,Puma,291,False,Mobile,SocialMedia
O011810,C02594,P00832,2024-04-20 05:00:00,2024-04-23 05:00:00,COD,1490.71,22.7,1,West,3,4.4,Electronics,Smartphones,L'Oreal,51,False,Desktop,Organic
O011811,C01726,P00920,2024-10-12 12:00:00,2024-10-17 12:00:00,DebitCard,2698.03,2.79,2,North,5,4.9,Home,Kitchen,L'Oreal,67,True,Desktop,CampaignB
O011812,C00235,P00826,2025-06-06 19:00:00,2025-06-09 19:00:00,UPI,2178.15,2.88,4,North,3,2.4,Sports,Fitness,Samsung,492,False,Desktop,CampaignB
O011813,C01286,P00358,2023-11-18 15:00:00,2023-11-28 15:00:00,DebitCard,385.83,13.25,1,West,10,1.6,Home,Furniture,Puma,406,True,Tablet,SocialMedia
O011814,C00257,P00661,2023-03-23 04:00:00,2023-03-25 04:00:00,CreditCard,1837.83,48.88,3,East,2,3.0,Sports,Accessories,Samsung,459,False,Desktop,Organic
O011815,C01651,P00867,2023-03-18 11:00:00,2023-03-26 11:00:00,Wallet,1950.26,21.24,1,South,8,3.0,Home,Kitchen,Puma,174,False,Desktop,SocialMedia
O011816,C02557,P00018,2024-06-28 01:00:00,2024-07-03 01:00:00,COD,3038.87,6.13,3,North,5,4.4,Apparel,Shoes,Adidas,28,True,Mobile,CampaignB
O011817,C01304,P00920,2024-03-18 07:00:00,2024-03-24 07:00:00,COD,740.7,12.62,1,South,6,4.3,Home,Kitchen,L'Oreal,328,False,Desktop,CampaignA
O011818,C00619,P00176,2024-06-20 07:00:00,2024-06-24 07:00:00,CreditCard,3318.06,3.47,2,South,4,3.2,Electronics,Cameras,Samsung,206,False,Desktop,SocialMedia
O011819,C00100,P00836,2023-03-18 14:00:00,2023-03-22 14:00:00,CreditCard,965.09,3.89,2,West,4,1.7,Apparel,Jeans,Puma,427,False,Mobile,SocialMedia
O011820,C02900,P00109,2023-12-03 12:00:00,2023-12-12 12:00:00,COD,352.29,34.03,1,West,9,1.7,Electronics,Headphones,L'Oreal,70,False,Desktop,CampaignA
O011821,C00439,P00781,2023-11-27 07:00:00,2023-11-30 07:00:00,DebitCard,4213.56,0.35,2,West,3,3.2,Apparel,Shoes,Apple,487,True,Desktop,CampaignA
O011822,C01288,P00597,2024-09-04 19:00:00,2024-09-06 19:00:00,UPI,4567.4,38.3,2,West,2,3.7,Beauty,Fragrance,L'Oreal,287,False,Tablet,SocialMedia
O011823,C02707,P00521,2023-01-30 18:00:00,2023-02-01 18:00:00,UPI,2559.88,1.66,2,East,2,3.0,Home,Furniture,Levis,330,False,Tablet,CampaignB
O011824,C01569,P00990,2023-03-30 11:00:00,2023-04-05 11:00:00,Wallet,4201.5,15.49,3,South,6,2.9,Apparel,Shirts,Samsung,16,False,Desktop,Organic
O011825,C01038,P00709,2025-04-17 06:00:00,2025-04-20 06:00:00,DebitCard,758.8,30.87,4,North,3,4.8,Electronics,Cameras,LG,275,False,Desktop,CampaignA
O011826,C00163,P00312,2023-09-12 22:00:00,2023-09-22 22:00:00,DebitCard,1498.43,25.54,4,South,10,1.3,Sports,Accessories,Apple,14,False,Desktop,CampaignB
O011827,C02369,P00047,2023-07-10 07:00:00,2023-07-17 07:00:00,UPI,388.49,44.74,2,East,7,3.5,Home,Appliances,Nike,391,False,Desktop,Organic
O011828,C01099,P00004,2023-05-27 12:00:00,2023-06-02 12:00:00,UPI,4304.72,6.38,1,North,6,2.8,Beauty,Skincare,Nike,201,False,Tablet,CampaignA
O011829,C02079,P00640,2024-08-15 08:00:00,2024-08-23 08:00:00,CreditCard,2382.79,0.89,4,South,8,3.9,Home,Appliances,LG,292,False,Desktop,CampaignB
O011830,C02218,P00137,2023-12-29 16:00:00,2023-12-31 16:00:00,Wallet,2192.59,22.68,2,North,2,1.8,Home,Appliances,Philips,190,True,Tablet,SocialMedia
O011831,C02907,P00678,2023-04-17 17:00:00,2023-04-25 17:00:00,Wallet,1992.2,16.06,4,South,8,3.8,Apparel,Dresses,Levis,458,False,Mobile,CampaignB
O011832,C00981,P00648,2023-09-27 21:00:00,2023-10-02 21:00:00,DebitCard,2939.34,34.63,1,South,5,1.5,Electronics,Cameras,L'Oreal,183,False,Desktop,Organic
O011833,C00084,P00326,2023-08-24 14:00:00,2023-09-03 14:00:00,CreditCard,3382.2,32.35,2,East,10,3.8,Apparel,Shirts,Puma,69,False,Tablet,CampaignB
O011834,C01141,P00040,2023-09-15 20:00:00,2023-09-19 20:00:00,DebitCard,404.75,13.45,3,East,4,3.8,Apparel,Jeans,Levis,339,False,Desktop,Organic
O011835,C00807,P00710,2024-05-26 07:00:00,2024-06-05 07:00:00,CreditCard,3224.06,49.55,1,West,10,2.1,Electronics,Smartphones,Sony,323,False,Desktop,Organic
O011836,C02713,P00225,2024-07-21 17:00:00,2024-07-24 17:00:00,UPI,3977.12,15.54,3,South,3,4.4,Home,Decor,L'Oreal,407,False,Tablet,SocialMedia
O011837,C00948,P00294,2025-01-23 02:00:00,2025-01-26 02:00:00,UPI,2865.58,33.18,1,North,3,2.8,Electronics,Headphones,Puma,111,False,Desktop,SocialMedia
O011838,C00543,P00581,2024-09-28 16:00:00,2024-10-04 16:00:00,CreditCard,2005.65,0.6,1,West,6,3.9,Apparel,Shoes,Puma,360,False,Tablet,Organic
O011839,C02818,P00855,2025-02-18 19:00:00,2025-02-21 19:00:00,DebitCard,1944.92,4.89,4,North,3,2.9,Electronics,Laptops,Sony,312,False,Desktop,CampaignA
O011840,C02698,P00740,2025-07-02 16:00:00,2025-07-12 16:00:00,CreditCard,2518.86,20.52,1,South,10,3.1,Electronics,Laptops,Levis,77,False,Desktop,SocialMedia
O011841,C00239,P00641,2023-03-26 17:00:00,2023-04-03 17:00:00,CreditCard,922.09,43.77,1,South,8,4.2,Apparel,Dresses,Nike,365,False,Tablet,CampaignB
O011842,C00967,P00229,2023-07-21 22:00:00,2023-07-27 22:00:00,Wallet,3701.92,14.32,4,West,6,2.0,Beauty,Fragrance,Nike,372,False,Mobile,Organic
O011843,C02409,P00436,2024-10-11 20:00:00,2024-10-13 20:00:00,DebitCard,4657.81,9.74,1,West,2,3.4,Beauty,Fragrance,Puma,477,False,Desktop,SocialMedia
O011844,C01864,P00800,2024-03-25 15:00:00,2024-03-27 15:00:00,CreditCard,836.55,11.08,1,North,2,1.9,Sports,Fitness,L'Oreal,154,False,Mobile,CampaignA
O011845,C01611,P00379,2025-07-16 15:00:00,2025-07-25 15:00:00,Wallet,1579.39,48.19,3,West,9,1.5,Sports,TeamSports,Nike,49,False,Tablet,SocialMedia
O011846,C01786,P00674,2024-02-19 06:00:00,2024-02-28 06:00:00,CreditCard,3261.68,30.4,4,East,9,3.1,Home,Decor,Apple,427,False,Tablet,SocialMedia
O011847,C01804,P00734,2025-06-23 21:00:00,2025-06-25 21:00:00,CreditCard,1066.12,37.65,3,West,2,3.9,Apparel,Dresses,Sony,337,False,Desktop,SocialMedia
O011848,C01191,P00750,2023-04-05 16:00:00,2023-04-09 16:00:00,UPI,1524.97,45.04,1,West,4,4.3,Home,Kitchen,Adidas,184,False,Desktop,CampaignB
O011849,C00546,P00855,2024-03-29 14:00:00,2024-04-06 14:00:00,Wallet,1064.34,30.14,3,East,8,4.3,Electronics,Laptops,Sony,287,False,Mobile,CampaignB
O011850,C02611,P00494,2024-05-22 11:00:00,2024-05-25 11:00:00,DebitCard,1823.26,14.13,3,South,3,3.0,Sports,Fitness,Sony,283,False,Tablet,CampaignA
O011851,C01080,P00950,2023-08-27 23:00:00,2023-09-04 23:00:00,CreditCard,1031.61,25.36,4,East,8,1.9,Home,Furniture,Samsung,98,False,Mobile,CampaignB
O011852,C02046,P00636,2024-12-18 23:00:00,2024-12-24 23:00:00,DebitCard,615.99,19.58,4,East,6,3.8,Apparel,Jeans,Puma,246,False,Desktop,SocialMedia
O011853,C00945,P00372,2024-12-12 23:00:00,2024-12-19 23:00:00,CreditCard,4851.84,10.56,3,South,7,3.2,Electronics,Cameras,Puma,195,True,Desktop,CampaignA
O011854,C00514,P00212,2025-04-08 18:00:00,2025-04-14 18:00:00,Wallet,2461.68,4.46,4,North,6,3.1,Sports,TeamSports,Nike,113,False,Tablet,Organic
O011855,C00269,P00921,2023-12-30 23:00:00,2024-01-07 23:00:00,COD,1610.4,45.79,3,East,8,2.9,Beauty,Fragrance,Philips,97,False,Tablet,CampaignA
O011856,C01857,P00109,2023-02-28 02:00:00,2023-03-04 02:00:00,DebitCard,3333.04,43.4,2,South,4,3.3,Electronics,Headphones,L'Oreal,138,True,Tablet,CampaignA
O011857,C01375,P00417,2024-09-01 18:00:00,2024-09-04 18:00:00,UPI,3230.43,37.65,2,North,3,4.7,Beauty,Haircare,Levis,412,False,Mobile,CampaignB
O011858,C00395,P00311,2023-05-30 03:00:00,2023-06-03 03:00:00,Wallet,2347.7,5.91,4,North,4,4.5,Home,Kitchen,Apple,211,False,Desktop,Organic
O011859,C00140,P00204,2023-04-03 03:00:00,2023-04-08 03:00:00,DebitCard,944.72,3.28,3,South,5,4.3,Sports,Fitness,Samsung,216,True,Desktop,CampaignB
O011860,C00747,P00055,2023-05-04 23:00:00,2023-05-09 23:00:00,UPI,1431.71,42.26,2,East,5,3.9,Sports,Outdoor,Sony,58,False,Desktop,CampaignA
O011861,C02226,P00085,2024-09-28 10:00:00,2024-10-08 10:00:00,CreditCard,1695.57,21.25,1,South,10,5.0,Apparel,Shirts,LG,63,False,Tablet,Organic
O011862,C02272,P00292,2023-06-24 18:00:00,2023-06-27 18:00:00,Wallet,1419.41,22.84,3,South,3,4.5,Beauty,Fragrance,Nike,76,False,Tablet,Organic
O011863,C02567,P00357,2023-08-12 12:00:00,2023-08-16 12:00:00,COD,2396.15,44.85,1,South,4,2.4,Home,Appliances,Sony,267,False,Mobile,CampaignA
O011864,C00083,P00356,2024-02-29 18:00:00,2024-03-04 18:00:00,COD,672.48,35.23,2,North,4,2.2,Sports,TeamSports,Samsung,132,False,Mobile,Organic
O011865,C01402,P00966,2024-02-29 08:00:00,2024-03-09 08:00:00,Wallet,1740.19,26.11,4,West,9,4.4,Beauty,Haircare,Nike,250,False,Tablet,CampaignA
O011866,C02933,P00961,2023-12-18 16:00:00,2023-12-28 16:00:00,Wallet,1382.55,47.69,4,South,10,3.7,Home,Furniture,L'Oreal,403,False,Mobile,CampaignB
O011867,C02302,P00648,2023-01-24 14:00:00,2023-02-01 14:00:00,CreditCard,2943.18,46.76,3,East,8,2.2,Electronics,Cameras,L'Oreal,112,False,Mobile,Organic
O011868,C00128,P00812,2024-02-28 04:00:00,2024-03-04 04:00:00,COD,2947.11,2.4,4,East,5,2.7,Apparel,Shoes,Apple,26,True,Desktop,CampaignA
O011869,C00098,P00883,2023-06-27 14:00:00,2023-07-02 14:00:00,Wallet,3842.65,36.83,2,West,5,3.2,Sports,Fitness,Adidas,168,False,Tablet,Organic
O011870,C01167,P00895,2023-10-03 14:00:00,2023-10-06 14:00:00,CreditCard,1112.42,35.05,2,West,3,4.6,Home,Decor,Puma,90,False,Desktop,CampaignA
O011871,C02606,P00654,2023-12-25 18:00:00,2024-01-04 18:00:00,DebitCard,2207.79,44.95,2,West,10,3.0,Beauty,Haircare,Philips,457,False,Desktop,CampaignB
O011872,C01523,P00730,2024-08-26 06:00:00,2024-08-31 06:00:00,CreditCard,3628.68,31.25,2,North,5,4.6,Sports,Accessories,Nike,395,True,Tablet,CampaignB
O011873,C02267,P00553,2023-03-13 05:00:00,2023-03-16 05:00:00,Wallet,2781.55,19.62,4,West,3,3.3,Home,Decor,L'Oreal,51,False,Mobile,SocialMedia
O011874,C00638,P00348,2025-05-19 17:00:00,2025-05-29 17:00:00,COD,811.09,1.29,1,South,10,1.1,Sports,TeamSports,Apple,438,False,Tablet,CampaignB
O011875,C02986,P00169,2024-01-06 21:00:00,2024-01-08 21:00:00,CreditCard,2906.95,25.52,4,North,2,4.8,Beauty,Makeup,Puma,76,False,Desktop,CampaignB
O011876,C02255,P00463,2024-11-27 00:00:00,2024-11-29 00:00:00,CreditCard,757.73,25.22,1,West,2,4.8,Home,Kitchen,Apple,249,False,Tablet,CampaignA
O011877,C02079,P00902,2024-09-25 23:00:00,2024-09-30 23:00:00,COD,4949.68,25.7,4,North,5,4.9,Electronics,Laptops,LG,364,False,Tablet,SocialMedia
O011878,C00171,P00049,2024-05-15 19:00:00,2024-05-17 19:00:00,DebitCard,3163.72,41.75,4,West,2,1.0,Electronics,Smartphones,Apple,347,False,Mobile,CampaignA
O011879,C01801,P00652,2024-11-18 13:00:00,2024-11-28 13:00:00,Wallet,760.84,25.06,1,North,10,3.4,Sports,Outdoor,LG,444,False,Desktop,SocialMedia
O011880,C01533,P00967,2024-04-23 03:00:00,2024-04-25 03:00:00,UPI,978.63,27.87,3,West,2,2.6,Apparel,Shirts,Puma,345,False,Desktop,Organic
O011881,C01352,P00713,2023-11-15 14:00:00,2023-11-21 14:00:00,CreditCard,909.95,6.18,4,North,6,3.6,Sports,Fitness,Sony,169,False,Mobile,SocialMedia
O011882,C01514,P00635,2025-07-21 04:00:00,2025-07-30 04:00:00,CreditCard,2710.39,11.41,2,West,9,1.6,Electronics,Headphones,Nike,360,False,Mobile,SocialMedia
O011883,C01074,P00191,2023-07-04 01:00:00,2023-07-13 01:00:00,DebitCard,1881.97,29.94,3,East,9,3.4,Beauty,Makeup,Puma,152,False,Mobile,Organic
O011884,C02447,P00266,2023-12-20 17:00:00,2023-12-25 17:00:00,CreditCard,3008.32,20.69,3,West,5,3.0,Beauty,Skincare,Apple,96,False,Mobile,CampaignA
