customer_id,join_date,age,gender,location,preferred_payment,total_orders,total_returns,avg_order_value
C02366,2024-07-12,49,Female,Hyderabad,CreditCard,87,13,982.07
C02367,2020-11-04,44,Female,Chennai,COD,32,0,1573.15
C02368,2021-11-25,47,Female,Kolkata,CreditCard,87,5,1255.6
C02369,2020-10-14,60,Female,Kolkata,DebitCard,98,5,1260.55
C02370,2020-11-02,19,Male,Kolkata,UPI,19,2,2574.16
C02371,2024-06-05,26,Female,Hyderabad,UPI,66,9,2315.33
C02372,2022-07-02,45,Female,Kolkata,Wallet,60,11,2978.81
C02373,2024-10-12,48,Male,Hyderabad,DebitCard,66,9,1956.49
C02374,2021-10-23,51,Female,Hyderabad,CreditCard,15,1,1550.79
C02375,2021-07-02,32,Male,Mumbai,DebitCard,85,12,543.2
C02376,2023-10-07,42,Male,Mumbai,UPI,35,15,2990.72
C02377,2020-11-07,53,Female,Hyderabad,CreditCard,69,12,1789.13
C02378,2022-05-22,25,Female,Chennai,DebitCard,27,3,2191.29
C02379,2022-12-18,26,Female,Bangalore,UPI,88,3,1398.2
C02380,2024-07-24,54,Male,Delhi,CreditCard,7,10,1778.83
C02381,2022-07-12,62,Female,Mumbai,CreditCard,6,13,2844.96
C02382,2024-10-03,56,Female,Hyderabad,UPI,33,2,749.33
C02383,2022-01-24,49,Male,Delhi,CreditCard,58,18,1089.41
C02384,2020-02-04,34,Other,Mumbai,UPI,49,0,710.56
C02385,2021-03-20,52,Female,Bangalore,COD,17,4,2438.98
C02386,2020-04-02,54,Male,Chennai,COD,42,16,467.52
C02387,2023-05-15,36,Female,Hyderabad,CreditCard,94,0,520.41
C02388,2020-12-18,61,Male,Bangalore,CreditCard,72,18,1105.93
C02389,2022-06-21,46,Male,Mumbai,UPI,40,18,1688.31
C02390,2023-09-17,24,Male,Hyderabad,CreditCard,46,3,1396.94
C02391,2022-05-11,45,Other,Delhi,Wallet,71,18,421.0
C02392,2024-10-14,26,Male,Kolkata,COD,70,5,2885.23
C02393,2020-06-07,45,Female,Chennai,CreditCard,68,14,2872.75
C02394,2022-08-14,23,Male,Mumbai,CreditCard,1,3,1054.26
C02395,2020-01-24,46,Female,Chennai,DebitCard,79,0,2275.12
C02396,2021-02-07,34,Female,Hyderabad,CreditCard,95,16,1862.15
C02397,2022-03-15,33,Female,Kolkata,Wallet,89,10,941.19
C02398,2021-05-30,40,Male,Bangalore,COD,97,16,1007.86
C02399,2022-01-01,48,Female,Chennai,DebitCard,52,0,1626.11
C02400,2023-10-19,20,Other,Delhi,UPI,35,8,1431.94
C02401,2023-11-06,38,Female,Mumbai,UPI,69,13,1086.32
C02402,2021-06-15,43,Female,Delhi,COD,5,14,2480.28
C02403,2022-08-13,53,Female,Chennai,UPI,17,0,1599.95
C02404,2020-05-31,59,Male,Kolkata,Wallet,53,1,2068.09
C02405,2024-05-04,54,Female,Bangalore,CreditCard,52,17,811.04
C02406,2024-09-08,39,Female,Bangalore,COD,14,17,1740.47
C02407,2022-08-04,59,Male,Delhi,DebitCard,29,5,1158.54
C02408,2021-08-30,29,Male,Hyderabad,CreditCard,8,19,1721.32
C02409,2024-06-28,59,Male,Hyderabad,UPI,98,7,2408.23
C02410,2021-02-23,30,Female,Kolkata,UPI,1,0,2376.07
C02411,2023-06-27,28,Female,Bangalore,DebitCard,29,14,1256.4
C02412,2023-02-14,33,Male,Delhi,Wallet,36,9,2174.55
C02413,2022-05-15,25,Male,Delhi,DebitCard,51,3,2841.48
C02414,2024-03-15,57,Male,Delhi,COD,37,9,1989.31
C02415,2024-10-29,57,Male,Chennai,DebitCard,93,10,700.71
C02416,2021-07-31,62,Male,Kolkata,UPI,69,4,2135.21
C02417,2020-11-30,19,Female,Hyderabad,Wallet,53,8,583.24
C02418,2023-12-12,47,Male,Hyderabad,Wallet,96,4,2654.7
C02419,2022-07-20,47,Female,Chennai,DebitCard,52,10,1694.98
C02420,2024-12-02,29,Female,Mumbai,COD,88,2,1339.88
C02421,2020-10-21,27,Male,Chennai,UPI,83,3,453.92
C02422,2022-01-24,61,Female,Kolkata,CreditCard,12,9,1328.12
C02423,2023-10-26,28,Female,Delhi,Wallet,52,6,2738.66
C02424,2020-07-04,32,Female,Chennai,DebitCard,1,0,356.65
C02425,2023-06-23,33,Male,Delhi,COD,7,5,1581.55
C02426,2021-09-28,34,Male,Kolkata,COD,17,7,2814.13
C02427,2023-07-15,43,Male,Kolkata,UPI,98,16,1366.07
C02428,2024-07-24,19,Male,Bangalore,Wallet,43,6,1456.07
C02429,2023-06-14,29,Male,Delhi,UPI,71,0,1862.11
C02430,2021-06-13,43,Male,Hyderabad,CreditCard,17,8,1549.93
C02431,2024-04-24,40,Male,Chennai,CreditCard,59,10,755.22
C02432,2020-01-21,35,Male,Kolkata,CreditCard,3,18,350.1
C02433,2022-06-29,49,Male,Delhi,COD,29,1,1946.49
C02434,2024-10-26,55,Male,Mumbai,Wallet,22,10,2786.18
C02435,2022-05-16,64,Other,Bangalore,UPI,38,2,587.18
C02436,2022-03-04,20,Male,Mumbai,UPI,54,16,869.57
C02437,2024-03-23,55,Female,Kolkata,CreditCard,93,9,1299.62
C02438,2020-04-09,20,Male,Mumbai,Wallet,50,2,2483.6
C02439,2022-01-21,47,Female,Mumbai,Wallet,69,2,1027.0
C02440,2021-04-22,18,Male,Bangalore,DebitCard,30,6,2681.55
C02441,2024-06-10,47,Female,Bangalore,Wallet,23,1,448.39
C02442,2023-08-14,62,Female,Bangalore,Wallet,85,0,2840.58
C02443,2022-07-28,49,Male,Bangalore,UPI,90,6,1814.02
C02444,2021-06-09,45,Female,Mumbai,Wallet,47,19,2078.7
C02445,2020-11-29,38,Female,Hyderabad,Wallet,21,10,1292.76
C02446,2020-01-02,63,Male,Hyderabad,UPI,20,5,2411.38
C02447,2021-01-09,30,Female,Bangalore,Wallet,23,3,749.73
C02448,2020-10-19,44,Female,Chennai,UPI,68,18,432.06
C02449,2022-04-16,53,Female,Delhi,DebitCard,21,18,1367.9
C02450,2022-10-01,24,Male,Kolkata,COD,21,13,2604.98
C02451,2021-07-06,39,Female,Chennai,UPI,1,2,2338.3
C02452,2020-11-13,27,Female,Kolkata,UPI,15,3,1696.32
C02453,2024-03-05,56,Female,Chennai,Wallet,17,7,1844.77
C02454,2021-01-15,32,Female,Chennai,UPI,51,17,650.71
C02455,2024-07-04,32,Male,Hyderabad,CreditCard,63,3,2569.84
C02456,2020-01-14,21,Female,Delhi,CreditCard,14,10,2424.79
C02457,2021-05-18,49,Male,Chennai,DebitCard,59,15,2072.47
C02458,2020-08-18,40,Male,Bangalore,UPI,83,2,1558.72
C02459,2023-01-12,23,Female,Kolkata,Wallet,50,6,2904.04
C02460,2020-05-09,41,Female,Hyderabad,Wallet,34,1,2673.39
C02461,2024-11-01,37,Male,Kolkata,COD,6,0,2039.96
C02462,2022-04-17,54,Female,Bangalore,DebitCard,49,0,1303.86
C02463,2023-03-14,37,Male,Bangalore,Wallet,6,5,1968.66
C02464,2022-06-09,29,Male,Chennai,COD,69,18,1853.69
C02465,2020-01-28,50,Female,Bangalore,Wallet,7,6,1364.45
C02466,2020-03-06,45,Male,Delhi,COD,97,4,1128.02
C02467,2023-04-01,25,Male,Bangalore,CreditCard,77,17,1398.93
C02468,2023-06-06,18,Male,Chennai,CreditCard,51,12,1849.56
C02469,2020-09-17,54,Female,Kolkata,Wallet,1,0,1455.96
C02470,2024-01-12,39,Male,Bangalore,DebitCard,13,9,1011.65
C02471,2023-12-18,23,Male,Hyderabad,UPI,43,8,2354.6
C02472,2021-04-04,38,Female,Hyderabad,DebitCard,27,16,1734.96
C02473,2024-08-26,49,Female,Hyderabad,DebitCard,71,0,482.72
C02474,2020-10-27,52,Male,Kolkata,UPI,3,0,1294.45
C02475,2022-07-07,32,Female,Mumbai,CreditCard,58,6,2689.27
C02476,2023-08-19,22,Male,Hyderabad,CreditCard,89,3,2339.14
C02477,2020-10-13,63,Other,Hyderabad,UPI,97,11,1172.77
C02478,2023-11-19,23,Male,Mumbai,COD,17,15,2833.09
C02479,2022-10-30,42,Male,Kolkata,DebitCard,45,13,506.83
C02480,2024-09-26,63,Male,Hyderabad,Wallet,78,9,2895.33
C02481,2021-09-21,57,Male,Chennai,CreditCard,58,13,963.4
C02482,2020-09-26,46,Female,Kolkata,Wallet,56,6,324.55
C02483,2021-08-14,24,Male,Hyderabad,UPI,54,3,1471.28
C02484,2024-06-16,57,Male,Hyderabad,Wallet,87,1,1269.22
C02485,2024-12-06,30,Female,Mumbai,Wallet,88,17,1755.54
C02486,2022-04-23,55,Female,Chennai,DebitCard,29,15,2451.29
C02487,2022-05-11,35,Male,Kolkata,UPI,54,8,2574.56
C02488,2023-10-16,19,Male,Bangalore,Wallet,27,4,1383.32
C02489,2023-07-04,25,Male,Delhi,CreditCard,45,8,1460.58
C02490,2020-05-12,28,Male,Chennai,UPI,87,7,700.08
C02491,2023-07-23,50,Male,Bangalore,CreditCard,31,19,428.38
C02492,2024-12-04,55,Female,Chennai,COD,36,15,2031.28
C02493,2024-09-02,44,Female,Bangalore,Wallet,81,19,473.98
C02494,2022-08-29,37,Male,Bangalore,UPI,61,17,2281.34
C02495,2021-05-27,29,Male,Chennai,CreditCard,37,3,1755.54
C02496,2020-11-08,60,Male,Mumbai,Wallet,67,15,836.17
C02497,2021-07-29,48,Male,Chennai,DebitCard,36,3,1756.71
C02498,2022-06-04,44,Male,Chennai,CreditCard,5,5,794.09
C02499,2023-07-31,49,Female,Bangalore,CreditCard,46,2,1484.59
C02500,2023-02-18,27,Female,Delhi,COD,79,17,2458.81
C02501,2023-02-04,20,Other,Bangalore,DebitCard,52,14,1547.18
C02502,2021-11-17,62,Female,Hyderabad,COD,49,7,701.49
C02503,2023-05-12,44,Male,Chennai,DebitCard,6,17,2254.34
C02504,2020-06-13,52,Female,Kolkata,CreditCard,10,2,804.27
C02505,2020-10-31,48,Male,Chennai,COD,96,5,2294.08
C02506,2024-02-29,32,Male,Mumbai,Wallet,23,14,1594.25
C02507,2024-07-13,33,Female,Kolkata,DebitCard,17,11,1525.1
C02508,2024-04-28,30,Male,Bangalore,CreditCard,84,4,2598.87
C02509,2020-06-04,52,Female,Mumbai,UPI,44,6,2213.23
C02510,2023-10-22,28,Male,Chennai,DebitCard,41,14,388.86
C02511,2024-10-08,38,Female,Bangalore,DebitCard,15,6,1099.67
C02512,2021-09-11,28,Female,Bangalore,Wallet,44,12,2651.49
C02513,2023-06-28,47,Female,Hyderabad,DebitCard,58,2,349.48
C02514,2022-08-14,52,Female,Hyderabad,DebitCard,86,12,1772.18
C02515,2020-11-29,39,Male,Delhi,Wallet,50,2,2265.13
C02516,2024-07-23,55,Female,Hyderabad,Wallet,52,1,1979.01
C02517,2022-08-26,48,Other,Kolkata,COD,70,3,2353.44
C02518,2021-05-25,31,Female,Bangalore,CreditCard,68,16,2259.37
C02519,2023-08-09,41,Female,Hyderabad,CreditCard,63,5,2168.48
C02520,2022-11-09,49,Female,Delhi,COD,58,10,2518.16
C02521,2020-10-08,53,Female,Chennai,CreditCard,23,5,2043.36
C02522,2022-03-07,49,Female,Kolkata,DebitCard,44,1,1386.53
C02523,2022-10-21,32,Female,Hyderabad,COD,83,16,1574.15
C02524,2020-04-28,60,Female,Bangalore,COD,95,2,2235.16
C02525,2022-11-24,52,Male,Chennai,CreditCard,44,11,2666.03
C02526,2020-07-16,20,Male,Bangalore,UPI,52,13,1034.99
C02527,2021-04-29,33,Male,Chennai,CreditCard,67,1,1223.61
C02528,2024-11-15,22,Male,Kolkata,UPI,28,4,2813.0
C02529,2022-12-18,38,Male,Bangalore,COD,67,9,1861.98
C02530,2022-04-16,27,Female,Hyderabad,UPI,78,9,783.2
C02531,2023-03-30,36,Male,Hyderabad,DebitCard,18,8,2091.98
C02532,2022-10-05,42,Male,Delhi,Wallet,27,12,2975.06
C02533,2021-11-21,21,Female,Chennai,UPI,51,9,2523.32
C02534,2023-05-14,46,Other,Delhi,Wallet,60,5,2313.5
C02535,2022-11-01,36,Female,Mumbai,DebitCard,74,10,861.73
C02536,2021-05-04,60,Other,Hyderabad,Wallet,49,3,2665.58
C02537,2020-10-02,19,Female,Chennai,DebitCard,15,13,1719.63
C02538,2021-11-23,27,Male,Kolkata,Wallet,83,16,2701.08
C02539,2020-08-29,60,Female,Delhi,Wallet,73,19,1190.54
C02540,2023-05-24,42,Female,Kolkata,CreditCard,68,1,467.54
C02541,2023-06-28,37,Male,Kolkata,UPI,15,9,1585.14
C02542,2020-05-05,36,Male,Kolkata,Wallet,51,2,1028.56
C02543,2020-08-04,40,Female,Delhi,COD,48,6,2231.12
C02544,2023-08-22,41,Male,Mumbai,CreditCard,72,6,2884.19
C02545,2024-12-25,28,Female,Delhi,UPI,1,0,2165.63
C02546,2023-04-23,63,Male,Bangalore,CreditCard,7,7,2694.72
C02547,2022-11-28,51,Female,Hyderabad,UPI,53,0,1523.16
C02548,2023-05-31,45,Female,Delhi,DebitCard,31,7,2383.43
C02549,2023-04-22,22,Male,Delhi,Wallet,18,13,2576.22
C02550,2021-05-09,22,Male,Mumbai,COD,12,13,2219.36
C02551,2021-03-02,38,Female,Bangalore,CreditCard,48,1,1671.0
C02552,2023-04-16,29,Female,Delhi,CreditCard,30,7,1989.84
C02553,2022-07-07,21,Female,Hyderabad,CreditCard,97,18,2191.37
C02554,2023-12-22,59,Female,Hyderabad,CreditCard,7,9,983.33
C02555,2023-08-10,37,Female,Delhi,Wallet,92,6,2485.86
C02556,2020-05-30,55,Male,Kolkata,UPI,3,12,2865.88
C02557,2021-01-18,42,Male,Kolkata,Wallet,63,14,1556.15
C02558,2024-07-19,31,Male,Bangalore,DebitCard,6,10,2192.88
C02559,2020-11-03,28,Female,Hyderabad,Wallet,95,13,2289.97
C02560,2023-09-21,49,Male,Kolkata,Wallet,15,10,2088.07
C02561,2022-01-15,28,Male,Hyderabad,DebitCard,71,1,1777.21
C02562,2022-06-10,35,Female,Bangalore,Wallet,43,1,2680.45
C02563,2021-01-09,44,Female,Bangalore,UPI,94,11,1512.1
C02564,2022-10-28,35,Male,Kolkata,COD,91,14,464.98
C02565,2023-09-26,40,Male,Delhi,DebitCard,81,16,2580.3
C02566,2020-05-08,28,Male,Chennai,CreditCard,18,13,2119.75
C02567,2022-10-11,38,Male,Mumbai,UPI,22,15,2593.0
C02568,2024-12-04,61,Female,Chennai,COD,61,7,674.08
C02569,2021-10-30,22,Male,Chennai,UPI,61,16,383.03
C02570,2023-10-07,40,Female,Hyderabad,UPI,53,4,2822.81
C02571,2023-10-13,58,Female,Bangalore,CreditCard,26,11,698.87
C02572,2021-05-31,42,Male,Hyderabad,COD,91,5,2486.06
C02573,2024-02-27,58,Other,Kolkata,UPI,40,17,2522.67
C02574,2020-03-26,27,Male,Mumbai,CreditCard,88,4,2213.5
C02575,2023-04-13,39,Male,Kolkata,DebitCard,8,5,654.41
C02576,2024-12-30,36,Male,Delhi,CreditCard,21,8,2101.98
C02577,2023-05-01,18,Male,Mumbai,Wallet,93,14,2700.53
C02578,2020-11-06,24,Male,Hyderabad,CreditCard,43,9,1448.94
C02579,2023-02-16,21,Male,Hyderabad,CreditCard,21,16,1416.5
C02580,2023-05-26,18,Female,Kolkata,CreditCard,3,18,1495.72
C02581,2021-03-02,32,Female,Hyderabad,UPI,31,11,522.13
C02582,2023-12-08,57,Female,Hyderabad,COD,27,8,2708.47
C02583,2020-04-23,29,Male,Chennai,CreditCard,27,14,2646.79
C02584,2023-03-14,39,Female,Delhi,CreditCard,73,13,2994.36
C02585,2024-04-10,39,Female,Chennai,Wallet,57,0,1879.99
C02586,2024-07-29,64,Female,Hyderabad,Wallet,97,16,2328.22
C02587,2020-10-29,34,Female,Bangalore,DebitCard,33,0,847.21
C02588,2022-01-13,46,Female,Chennai,DebitCard,90,12,2102.33
C02589,2021-08-10,63,Male,Hyderabad,Wallet,92,7,2054.28
C02590,2022-09-13,31,Female,Hyderabad,COD,44,12,2733.26
C02591,2020-12-10,37,Male,Delhi,DebitCard,43,15,2543.14
C02592,2022-03-24,50,Other,Kolkata,COD,31,1,2833.86
C02593,2022-03-11,60,Male,Mumbai,Wallet,65,12,2645.85
C02594,2022-10-21,32,Male,Chennai,DebitCard,84,17,2645.47
C02595,2023-03-16,29,Male,Chennai,CreditCard,76,2,472.05
C02596,2023-08-03,57,Female,Chennai,Wallet,17,12,2584.1
C02597,2024-08-04,37,Male,Hyderabad,DebitCard,15,18,1940.19
C02598,2022-12-12,47,Male,Delhi,COD,34,12,1327.2
C02599,2023-08-20,55,Female,Hyderabad,COD,80,18,452.59
C02600,2022-12-28,20,Female,Hyderabad,DebitCard,4,3,2129.72
C02601,2020-12-26,45,Male,Kolkata,COD,72,18,1186.14
C02602,2024-06-13,43,Male,Bangalore,DebitCard,98,17,1563.0
C02603,2023-05-28,47,Female,Delhi,DebitCard,89,5,2140.67
C02604,2022-10-06,30,Female,Chennai,COD,79,18,2761.79
C02605,2021-12-04,30,Female,Mumbai,UPI,28,3,2528.68
C02606,2021-07-28,19,Female,Chennai,CreditCard,73,3,1516.61
C02607,2024-05-27,54,Male,Hyderabad,Wallet,2,6,1347.01
C02608,2023-03-30,55,Female,Delhi,CreditCard,17,6,947.41
C02609,2024-08-31,19,Female,Delhi,Wallet,58,15,1305.55
C02610,2023-01-17,53,Female,Delhi,Wallet,74,15,599.83
C02611,2021-11-18,43,Male,Bangalore,CreditCard,9,4,2921.98
C02612,2022-02-19,28,Female,Chennai,DebitCard,31,14,1849.58
C02613,2021-08-07,25,Female,Bangalore,COD,66,3,645.08
C02614,2024-11-15,61,Male,Kolkata,UPI,88,12,1252.58
C02615,2021-08-11,57,Female,Mumbai,UPI,62,18,1777.01
C02616,2023-03-28,60,Female,Kolkata,UPI,19,6,1738.79
C02617,2021-05-03,39,Female,Hyderabad,CreditCard,81,11,395.86
C02618,2022-08-28,37,Female,Bangalore,CreditCard,74,8,2867.27
C02619,2023-09-09,25,Female,Bangalore,DebitCard,55,16,1043.51
C02620,2024-06-21,46,Female,Kolkata,UPI,28,1,343.7
C02621,2023-11-05,57,Male,Hyderabad,DebitCard,92,15,506.4
C02622,2023-01-30,43,Male,Delhi,UPI,50,6,1866.53
C02623,2021-05-08,47,Male,Hyderabad,CreditCard,65,17,672.02
C02624,2024-07-25,34,Female,Chennai,COD,3,6,412.66
C02625,2024-06-25,37,Female,Kolkata,COD,79,0,1324.99
C02626,2020-01-19,33,Female,Hyderabad,COD,52,2,1981.46
C02627,2024-01-17,63,Female,Delhi,COD,10,10,601.97
C02628,2024-02-14,60,Female,Hyderabad,Wallet,21,14,1145.99
C02629,2024-06-05,24,Other,Bangalore,UPI,37,2,1427.95
C02630,2021-01-31,33,Male,Mumbai,COD,15,12,730.54
C02631,2022-09-27,62,Female,Bangalore,Wallet,87,3,1666.4
C02632,2023-07-26,64,Male,Mumbai,Wallet,78,7,530.08
C02633,2022-04-30,44,Female,Hyderabad,Wallet,79,3,425.6
C02634,2023-10-20,40,Female,Chennai,DebitCard,74,17,1703.56
C02635,2023-09-16,41,Female,Hyderabad,DebitCard,9,6,969.32
C02636,2024-07-22,26,Male,Delhi,Wallet,44,10,557.51
C02637,2023-09-29,52,Male,Hyderabad,COD,39,3,1444.56
C02638,2022-04-01,37,Female,Mumbai,UPI,5,12,2770.88
C02639,2021-03-30,54,Female,Bangalore,CreditCard,25,8,2255.32
C02640,2024-06-12,59,Male,Chennai,DebitCard,56,8,2502.16
C02641,2021-12-25,34,Female,Hyderabad,COD,90,18,2654.17
C02642,2024-08-05,64,Male,Hyderabad,COD,64,2,2926.09
C02643,2022-12-24,48,Female,Bangalore,CreditCard,72,11,2360.77
C02644,2023-01-04,25,Female,Chennai,CreditCard,86,10,1942.7
C02645,2021-12-11,32,Female,Kolkata,COD,52,19,1286.65
C02646,2020-05-22,48,Other,Hyderabad,CreditCard,89,10,790.44
C02647,2022-07-05,47,Female,Hyderabad,COD,76,16,2153.98
C02648,2022-04-07,63,Female,Kolkata,CreditCard,9,13,2986.36
C02649,2021-08-27,37,Male,Mumbai,CreditCard,10,15,1561.87
C02650,2024-02-05,56,Male,Mumbai,COD,10,9,2253.93
C02651,2023-12-11,29,Male,Delhi,Wallet,73,3,1636.75
C02652,2020-10-31,34,Female,Bangalore,COD,62,9,1466.22
C02653,2022-01-05,59,Male,Chennai,UPI,90,19,1407.83
C02654,2024-02-29,47,Male,Hyderabad,CreditCard,99,11,1662.49
C02655,2020-10-17,46,Male,Hyderabad,DebitCard,91,8,1290.62
C02656,2020-04-11,36,Male,Delhi,CreditCard,60,14,2321.69
C02657,2023-07-14,63,Male,Hyderabad,UPI,95,8,2660.53
C02658,2022-05-16,28,Female,Bangalore,DebitCard,19,6,2683.79
C02659,2022-08-25,51,Female,Delhi,DebitCard,38,11,914.79
C02660,2024-07-03,24,Female,Bangalore,COD,6,19,2718.95
C02661,2022-08-31,61,Female,Delhi,Wallet,15,13,1222.19
C02662,2022-04-21,51,Male,Hyderabad,COD,93,15,1135.13
C02663,2022-08-19,37,Female,Delhi,DebitCard,47,18,2262.24
C02664,2022-07-30,55,Male,Mumbai,DebitCard,45,2,1122.68
C02665,2024-12-05,41,Male,Chennai,Wallet,5,10,443.01
C02666,2022-10-23,27,Female,Hyderabad,CreditCard,78,19,1308.77
C02667,2020-03-25,49,Male,Kolkata,Wallet,53,18,2247.96
C02668,2024-12-22,32,Female,Chennai,COD,66,7,1182.79
C02669,2020-11-23,54,Male,Hyderabad,CreditCard,62,19,1999.81
C02670,2022-03-26,37,Female,Chennai,COD,23,7,2082.32
C02671,2024-01-13,20,Female,Mumbai,Wallet,44,2,2281.09
C02672,2021-03-29,54,Male,Chennai,CreditCard,52,9,2722.25
C02673,2021-09-20,57,Female,Delhi,Wallet,46,12,1467.92
C02674,2023-05-29,25,Male,Chennai,UPI,19,8,749.37
C02675,2023-03-23,57,Female,Hyderabad,DebitCard,88,5,1161.1
C02676,2021-10-26,61,Male,Kolkata,CreditCard,84,14,1466.85
C02677,2020-01-12,40,Female,Kolkata,DebitCard,47,15,2227.51
C02678,2023-03-02,57,Female,Bangalore,UPI,91,4,335.43
C02679,2020-10-30,28,Male,Chennai,CreditCard,52,12,1152.62
C02680,2023-08-09,63,Female,Kolkata,DebitCard,24,18,2405.57
C02681,2022-09-01,25,Female,Chennai,DebitCard,17,1,2111.32
C02682,2023-08-16,46,Female,Kolkata,CreditCard,89,5,2275.7
C02683,2024-10-29,47,Female,Chennai,DebitCard,46,0,2491.89
C02684,2022-02-21,27,Male,Hyderabad,DebitCard,64,14,2414.74
C02685,2020-02-12,56,Female,Chennai,CreditCard,95,14,2141.89
C02686,2022-08-01,45,Male,Hyderabad,DebitCard,28,13,1487.09
C02687,2020-12-08,53,Male,Hyderabad,DebitCard,50,6,2955.72
C02688,2023-09-11,30,Other,Bangalore,COD,64,4,1836.5
C02689,2021-05-12,49,Female,Kolkata,COD,28,19,847.48
C02690,2020-12-29,53,Male,Delhi,UPI,86,15,1090.59
C02691,2022-06-09,54,Male,Hyderabad,COD,56,16,2172.62
C02692,2021-03-02,43,Female,Kolkata,COD,59,10,2796.8
C02693,2022-10-01,39,Male,Mumbai,UPI,5,14,782.54
C02694,2020-01-21,21,Male,Chennai,DebitCard,54,19,522.34
C02695,2021-02-10,48,Male,Mumbai,DebitCard,44,15,2680.13
C02696,2021-09-10,35,Female,Chennai,COD,42,2,2771.25
C02697,2022-10-11,55,Female,Bangalore,UPI,72,5,1046.22
C02698,2020-12-01,41,Male,Hyderabad,DebitCard,92,12,1318.67
C02699,2023-02-14,40,Female,Delhi,Wallet,57,0,2082.51
C02700,2023-02-21,39,Male,Hyderabad,CreditCard,47,13,1190.81
C02701,2021-02-02,19,Female,Chennai,CreditCard,76,1,2668.33
C02702,2022-03-03,48,Other,Delhi,CreditCard,25,1,590.46
C02703,2021-12-15,28,Female,Hyderabad,COD,44,14,402.55
C02704,2020-02-20,45,Female,Delhi,CreditCard,15,17,862.91
C02705,2024-12-11,63,Female,Chennai,CreditCard,51,8,1072.44
C02706,2020-11-19,49,Female,Bangalore,Wallet,53,2,604.9
C02707,2022-02-27,22,Female,Bangalore,DebitCard,34,3,477.36
C02708,2020-05-20,55,Female,Hyderabad,Wallet,77,14,2340.14
C02709,2021-04-14,27,Male,Mumbai,COD,8,4,743.55
C02710,2022-02-25,57,Male,Chennai,CreditCard,77,19,2767.59
C02711,2024-12-30,63,Female,Hyderabad,DebitCard,70,19,1293.6
C02712,2023-09-19,41,Female,Hyderabad,CreditCard,96,4,2110.64
C02713,2022-08-21,52,Male,Bangalore,CreditCard,21,9,908.59
C02714,2022-10-04,61,Male,Delhi,COD,7,15,948.87
C02715,2021-01-07,40,Female,Chennai,CreditCard,90,11,1851.71
C02716,2024-05-06,34,Female,Delhi,UPI,79,13,1813.74
C02717,2021-05-08,18,Female,Kolkata,DebitCard,56,10,2375.57
C02718,2024-04-11,48,Female,Kolkata,DebitCard,49,18,2346.1
C02719,2024-08-19,48,Female,Chennai,UPI,42,5,2110.86
C02720,2022-01-20,59,Female,Mumbai,COD,23,9,1512.65
C02721,2023-03-25,59,Female,Kolkata,CreditCard,52,19,2704.73
C02722,2020-10-17,51,Female,Bangalore,CreditCard,79,2,1980.96
C02723,2024-07-29,26,Female,Mumbai,DebitCard,53,14,2973.54
C02724,2023-03-13,39,Male,Hyderabad,COD,16,10,2512.3
C02725,2020-04-15,30,Male,Kolkata,COD,96,1,419.64
C02726,2023-12-14,42,Other,Bangalore,COD,37,5,1165.6
C02727,2021-10-31,35,Male,Hyderabad,CreditCard,18,16,1844.06
C02728,2024-08-08,29,Male,Mumbai,COD,20,17,2247.97
C02729,2020-01-02,57,Female,Chennai,UPI,46,3,1785.91
C02730,2021-08-11,34,Female,Hyderabad,Wallet,2,8,2422.55
C02731,2021-10-05,32,Male,Delhi,COD,87,9,1063.17
C02732,2020-03-30,59,Male,Chennai,Wallet,94,1,796.56
C02733,2023-09-30,32,Male,Chennai,CreditCard,63,10,445.58
C02734,2020-12-15,32,Female,Mumbai,COD,3,10,1847.95
C02735,2024-01-22,56,Male,Mumbai,DebitCard,46,10,2159.22
C02736,2023-07-10,30,Male,Bangalore,CreditCard,49,0,1180.6
C02737,2023-10-06,34,Male,Bangalore,UPI,1,13,1956.68
C02738,2023-02-05,49,Female,Delhi,UPI,22,0,440.82
C02739,2024-05-28,26,Male,Chennai,Wallet,93,8,568.09
C02740,2022-11-28,57,Male,Delhi,Wallet,14,0,2194.74
C02741,2022-06-27,37,Female,Delhi,DebitCard,92,3,1293.79
C02742,2020-06-07,43,Other,Mumbai,DebitCard,85,0,2112.6
C02743,2024-05-25,44,Female,Delhi,UPI,45,18,2545.65
C02744,2022-08-16,38,Other,Delhi,COD,96,9,2602.08
C02745,2020-11-07,35,Female,Hyderabad,UPI,6,14,764.85
C02746,2023-06-18,30,Male,Bangalore,UPI,65,19,1612.97
C02747,2021-03-20,33,Female,Bangalore,DebitCard,21,3,2281.6
C02748,2020-10-24,26,Male,Chennai,Wallet,4,19,2389.75
C02749,2022-08-09,29,Female,Bangalore,DebitCard,3,13,2418.63
C02750,2020-02-05,61,Male,Kolkata,DebitCard,30,4,916.05
C02751,2023-01-12,55,Male,Chennai,DebitCard,31,14,819.84
C02752,2024-01-15,36,Female,Hyderabad,UPI,34,14,1893.03
C02753,2024-12-03,24,Male,Bangalore,COD,83,15,2300.93
C02754,2023-11-09,52,Female,Hyderabad,UPI,20,15,1161.68
C02755,2023-04-10,35,Male,Bangalore,CreditCard,87,3,582.7
C02756,2023-10-31,33,Male,Bangalore,DebitCard,54,8,2235.22
C02757,2024-09-04,56,Female,Hyderabad,DebitCard,25,0,1109.18
