return_id,order_id,return_date,return_reason,refund_amount,pickup_delay_days
R011557,O011558,2025-03-13 00:00:00,Size Issue,3860.53,4
R013174,O013175,2024-07-22 02:00:00,Size Issue,6985.38,5
R011436,O011437,2023-02-27 20:00:00,Size Issue,13099.32,4
R004230,O004231,2025-02-08 18:00:00,Changed Mind,9131.49,1
R017683,O017684,2024-06-01 13:00:00,Wrong Item,4050.51,4
R014772,O014773,2024-10-15 08:00:00,Size Issue,19877.24,6
R018002,O018003,2024-03-13 09:00:00,Wrong Item,10027.95,6
R001957,O001958,2025-09-18 22:00:00,Size Issue,4604.8,3
R000487,O000488,2025-06-02 05:00:00,Other,1574.2,2
R016947,O016948,2023-09-19 09:00:00,Changed Mind,3495.56,2
R007698,O007699,2024-06-11 05:00:00,Wrong Item,5947.08,3
R002512,O002513,2025-06-10 07:00:00,Changed Mind,10681.83,6
R008451,O008452,2024-10-17 04:00:00,Other,2212.48,5
R009791,O009792,2023-08-08 10:00:00,Wrong Item,5651.22,6
R009698,O009699,2023-10-15 16:00:00,Size Issue,10057.17,4
R016687,O016688,2023-12-26 06:00:00,Wrong Item,991.2,5
R019112,O019113,2023-12-20 12:00:00,Size Issue,14142.08,1
R013191,O013192,2024-05-25 17:00:00,Wrong Item,1549.09,3
R009538,O009539,2025-05-28 06:00:00,Other,2470.44,3
R008858,O008859,2024-10-05 09:00:00,Other,3429.52,5
R009398,O009399,2025-05-21 12:00:00,Other,2152.03,6
R018961,O018962,2025-01-13 06:00:00,Wrong Item,12353.25,1
R017864,O017865,2025-07-24 12:00:00,Size Issue,2522.78,4
R014386,O014387,2024-12-06 07:00:00,Other,6307.46,5
R017131,O017132,2024-10-24 15:00:00,Changed Mind,4667.68,5
R001020,O001021,2025-06-25 08:00:00,Defective,16376.68,1
R015960,O015961,2025-05-15 18:00:00,Defective,13496.64,1
R005182,O005183,2023-05-19 11:00:00,Defective,9826.28,1
R004848,O004849,2023-08-31 07:00:00,Defective,3660.12,6
R010289,O010290,2023-05-04 16:00:00,Other,4499.78,1
R008503,O008504,2023-12-20 08:00:00,Wrong Item,2670.48,3
R009798,O009799,2023-06-07 22:00:00,Defective,3176.53,5
R014452,O014453,2023-11-08 22:00:00,Defective,6854.549999999999,6
R006491,O006492,2024-05-15 09:00:00,Changed Mind,19089.76,1
R012103,O012104,2023-12-30 04:00:00,Size Issue,4842.4,1
R015339,O015340,2024-10-19 00:00:00,Other,11182.349999999999,6
R015561,O015562,2025-09-08 19:00:00,Size Issue,3140.81,3
R000134,O000135,2023-07-25 13:00:00,Size Issue,8192.28,2
R011899,O011900,2024-12-24 18:00:00,Changed Mind,3263.13,5
R009162,O009163,2024-05-16 20:00:00,Wrong Item,6860.14,6
R006266,O006267,2023-12-11 23:00:00,Defective,7097.38,5
R004205,O004206,2024-07-26 01:00:00,Defective,3931.38,6
R012063,O012064,2024-09-08 11:00:00,Other,15060.68,4
R016442,O016443,2025-04-12 00:00:00,Other,890.98,5
R008126,O008127,2025-01-01 03:00:00,Changed Mind,4884.0599999999995,5
R018442,O018443,2024-12-04 00:00:00,Size Issue,1684.8,5
R015214,O015215,2023-12-29 16:00:00,Wrong Item,8012.06,3
R018764,O018765,2024-12-25 06:00:00,Changed Mind,2225.47,5
R004680,O004681,2023-05-21 00:00:00,Size Issue,1113.1200000000001,2
R007508,O007509,2024-07-22 06:00:00,Other,7014.4,3
R018028,O018029,2023-10-16 20:00:00,Changed Mind,3277.12,6
R005503,O005504,2024-11-29 23:00:00,Defective,5375.68,1
R000485,O000486,2023-01-25 14:00:00,Size Issue,6934.23,4
R011236,O011237,2025-07-11 15:00:00,Size Issue,11898.56,4
R000967,O000968,2024-10-12 08:00:00,Wrong Item,3480.92,3
R011457,O011458,2024-08-23 03:00:00,Size Issue,2296.84,6
R006069,O006070,2023-09-16 00:00:00,Changed Mind,9840.46,4
R009453,O009454,2024-05-13 04:00:00,Other,477.26,2
R005354,O005355,2025-03-16 00:00:00,Wrong Item,8049.08,6
R012094,O012095,2024-10-15 03:00:00,Other,4094.37,3
R016932,O016933,2024-01-30 05:00:00,Defective,13814.92,4
R002225,O002226,2023-11-14 20:00:00,Changed Mind,6735.52,3
R013641,O013642,2025-01-22 15:00:00,Wrong Item,1405.89,1
R005758,O005759,2023-12-31 02:00:00,Defective,17854.84,2
R010146,O010147,2025-02-27 18:00:00,Defective,9009.82,1
R012443,O012444,2024-01-10 21:00:00,Changed Mind,6829.14,4
R013185,O013186,2025-02-23 17:00:00,Wrong Item,15262.92,3
R006206,O006207,2024-06-08 20:00:00,Other,6983.7,4
R006056,O006057,2024-07-01 04:00:00,Wrong Item,9378.44,4
R006253,O006254,2024-04-05 21:00:00,Changed Mind,1267.26,5
R010534,O010535,2024-06-15 19:00:00,Wrong Item,1114.81,6
R010347,O010348,2025-08-29 12:00:00,Other,4346.6,5
R013338,O013339,2023-01-08 13:00:00,Size Issue,11822.36,3
R005350,O005351,2023-09-03 09:00:00,Size Issue,4475.97,5
R003964,O003965,2023-03-12 09:00:00,Other,4910.16,6
R012767,O012768,2025-07-18 07:00:00,Changed Mind,10787.49,3
R015642,O015643,2024-02-01 11:00:00,Wrong Item,10000.48,2
R010315,O010316,2024-01-09 03:00:00,Other,4670.96,3
R017176,O017177,2025-05-20 21:00:00,Changed Mind,7468.88,4
R011140,O011141,2025-01-29 14:00:00,Other,678.94,6
R003485,O003486,2025-05-28 16:00:00,Other,8037.8,2
R007261,O007262,2024-11-26 06:00:00,Size Issue,16346.68,4
R009347,O009348,2024-07-12 18:00:00,Size Issue,2399.96,3
R006211,O006212,2024-05-20 16:00:00,Defective,1755.4,3
R005525,O005526,2023-07-18 08:00:00,Wrong Item,8139.92,4
R011612,O011613,2024-01-12 04:00:00,Other,13284.51,6
R016218,O016219,2023-02-20 03:00:00,Wrong Item,2581.65,2
R000601,O000602,2023-07-03 16:00:00,Wrong Item,1500.41,2
R003508,O003509,2023-10-19 03:00:00,Defective,11413.68,5
R010140,O010141,2024-02-23 05:00:00,Wrong Item,3679.56,5
R005771,O005772,2024-02-17 05:00:00,Size Issue,9417.84,2
R002856,O002857,2025-02-25 00:00:00,Other,8373.8,6
R004954,O004955,2023-05-14 16:00:00,Defective,2326.28,5
R012610,O012611,2023-04-05 12:00:00,Defective,6289.88,6
R002167,O002168,2024-07-16 20:00:00,Defective,2022.32,4
R002412,O002413,2023-05-02 21:00:00,Size Issue,3625.1,2
R007386,O007387,2025-01-14 00:00:00,Wrong Item,2380.88,5
R017830,O017831,2025-02-26 02:00:00,Defective,2367.76,3
R005100,O005101,2023-04-15 10:00:00,Wrong Item,12447.8,2
R016046,O016047,2024-12-06 12:00:00,Size Issue,2210.88,1
R013080,O013081,2025-03-08 01:00:00,Defective,2588.71,2
R011591,O011592,2025-01-06 07:00:00,Defective,6002.82,6
R005975,O005976,2024-07-03 02:00:00,Wrong Item,7053.04,1
R000741,O000742,2023-06-01 20:00:00,Wrong Item,2931.6000000000004,2
R000411,O000412,2025-01-11 13:00:00,Other,18348.28,2
R014066,O014067,2025-09-13 13:00:00,Wrong Item,1539.67,2
R016692,O016693,2025-03-01 07:00:00,Changed Mind,3980.61,5
R009409,O009410,2024-09-28 01:00:00,Wrong Item,13297.650000000001,5
R016637,O016638,2023-11-18 01:00:00,Size Issue,3780.32,1
R007501,O007502,2023-07-23 08:00:00,Other,432.58,1
R003230,O003231,2024-07-28 14:00:00,Wrong Item,4094.04,6
R003105,O003106,2025-01-14 05:00:00,Defective,4852.53,6
R003208,O003209,2024-01-27 14:00:00,Defective,2842.54,4
R002075,O002076,2023-07-31 15:00:00,Changed Mind,910.95,5
R011476,O011477,2024-08-10 16:00:00,Other,7208.849999999999,4
R003265,O003266,2024-09-20 13:00:00,Wrong Item,4972.66,1
R017673,O017674,2023-04-28 02:00:00,Other,635.52,4
R002677,O002678,2023-05-31 13:00:00,Changed Mind,5376.75,1
R011176,O011177,2025-02-07 23:00:00,Other,14793.28,6
R018768,O018769,2024-07-13 22:00:00,Changed Mind,8405.16,5
R004489,O004490,2023-12-25 03:00:00,Defective,3343.48,2
R010826,O010827,2025-03-07 13:00:00,Defective,17345.76,1
R017718,O017719,2024-06-25 20:00:00,Other,3123.4,3
R000286,O000287,2023-08-16 23:00:00,Defective,2409.41,3
R001323,O001324,2024-11-16 10:00:00,Defective,6632.92,4
R002624,O002625,2023-05-30 01:00:00,Wrong Item,1607.6,2
R010113,O010114,2023-07-03 19:00:00,Changed Mind,9835.86,3
R002516,O002517,2023-09-05 06:00:00,Wrong Item,13736.189999999999,4
R000072,O000073,2023-06-03 12:00:00,Wrong Item,5617.62,1
R019570,O019571,2024-12-17 07:00:00,Changed Mind,3480.3900000000003,4
R000410,O000411,2024-03-08 14:00:00,Changed Mind,3854.01,5
R007881,O007882,2023-02-14 05:00:00,Defective,7250.24,2
R003143,O003144,2025-05-17 22:00:00,Size Issue,9879.93,2
R007449,O007450,2024-02-06 03:00:00,Size Issue,4330.83,3
R016356,O016357,2025-06-30 10:00:00,Changed Mind,11416.74,4
R015815,O015816,2023-12-25 15:00:00,Defective,16826.2,6
R006916,O006917,2023-05-01 19:00:00,Wrong Item,1230.3,1
R012077,O012078,2024-06-03 23:00:00,Other,3985.76,6
R008387,O008388,2023-04-20 12:00:00,Changed Mind,4494.66,5
R012016,O012017,2025-07-05 07:00:00,Changed Mind,12148.12,5
R008670,O008671,2024-07-23 21:00:00,Changed Mind,13082.84,3
R011352,O011353,2024-07-28 14:00:00,Size Issue,6180.94,1
R005230,O005231,2025-08-05 17:00:00,Defective,6139.12,5
R005858,O005859,2023-09-15 19:00:00,Other,6667.44,2
R019239,O019240,2023-06-21 20:00:00,Wrong Item,1214.97,6
R011249,O011250,2023-11-24 07:00:00,Wrong Item,1494.06,3
R008629,O008630,2024-02-24 10:00:00,Defective,4885.87,4
R010630,O010631,2025-01-03 13:00:00,Changed Mind,2976.62,2
R018858,O018859,2023-11-27 22:00:00,Other,6804.68,6
R002298,O002299,2023-06-28 22:00:00,Defective,9729.36,2
R015299,O015300,2024-06-28 04:00:00,Size Issue,7900.89,1
R016413,O016414,2025-04-19 20:00:00,Defective,8381.91,1
R005331,O005332,2024-07-03 02:00:00,Wrong Item,13157.28,3
R019666,O019667,2024-07-18 01:00:00,Changed Mind,3876.46,6
R007348,O007349,2024-04-12 19:00:00,Other,4396.05,3
R002585,O002586,2025-06-07 07:00:00,Wrong Item,1724.66,3
R005762,O005763,2024-06-25 21:00:00,Changed Mind,2078.34,6
R016679,O016680,2024-11-02 11:00:00,Changed Mind,17246.4,4
R013723,O013724,2025-05-18 20:00:00,Defective,2598.42,4
R001071,O001072,2024-05-16 02:00:00,Changed Mind,2572.05,3
R003755,O003756,2025-05-14 07:00:00,Size Issue,9266.04,5
R006228,O006229,2023-07-22 12:00:00,Defective,4916.23,6
R015821,O015822,2023-05-13 16:00:00,Size Issue,6179.34,5
R010731,O010732,2024-04-22 14:00:00,Defective,8514.32,4
R004771,O004772,2025-04-01 10:00:00,Defective,726.91,5
R018698,O018699,2024-09-27 13:00:00,Other,2845.29,1
R014120,O014121,2024-09-13 09:00:00,Size Issue,1842.96,3
R015267,O015268,2023-10-12 08:00:00,Changed Mind,4528.97,5
R009396,O009397,2023-11-14 12:00:00,Size Issue,11863.8,5
R006730,O006731,2023-11-29 10:00:00,Defective,12716.12,6
R003633,O003634,2023-05-08 15:00:00,Wrong Item,1413.9,2
R007772,O007773,2024-07-07 10:00:00,Defective,10769.6,2
R012667,O012668,2024-02-25 09:00:00,Defective,4682.44,1
R018937,O018938,2023-07-10 11:00:00,Other,3309.24,4
R012405,O012406,2024-10-28 23:00:00,Size Issue,4360.82,6
R015808,O015809,2024-10-02 08:00:00,Changed Mind,1028.93,6
R014237,O014238,2023-06-30 21:00:00,Wrong Item,8173.6,6
R016820,O016821,2023-05-20 22:00:00,Wrong Item,6558.0599999999995,3
R011573,O011574,2023-12-15 06:00:00,Size Issue,12531.599999999999,3
R001731,O001732,2024-02-11 14:00:00,Changed Mind,9347.43,2
R008239,O008240,2024-05-14 21:00:00,Wrong Item,11380.650000000001,5
R019314,O019315,2024-08-11 07:00:00,Changed Mind,2180.31,6
R000697,O000698,2024-11-04 13:00:00,Other,4287.64,3
R001005,O001006,2023-04-20 03:00:00,Wrong Item,5197.56,4
R011512,O011513,2024-02-02 22:00:00,Changed Mind,7207.799999999999,6
R008059,O008060,2025-09-03 16:00:00,Defective,18827.24,3
R013019,O013020,2023-11-12 12:00:00,Changed Mind,2711.38,6
R012387,O012388,2023-07-12 15:00:00,Wrong Item,911.97,6
R005787,O005788,2023-08-12 23:00:00,Other,1976.44,2
R012125,O012126,2023-12-20 19:00:00,Defective,10452.16,3
R009172,O009173,2025-02-17 08:00:00,Defective,17695.52,5
R001029,O001030,2023-12-15 00:00:00,Other,12459.66,4
R012806,O012807,2024-03-05 17:00:00,Other,5937.44,4
R007791,O007792,2025-07-09 10:00:00,Other,6606.92,2
R002935,O002936,2023-11-11 20:00:00,Defective,5687.08,1
R009214,O009215,2023-12-29 00:00:00,Other,5113.36,1
R011762,O011763,2023-07-18 14:00:00,Size Issue,8632.44,2
R013312,O013313,2023-06-05 13:00:00,Defective,10986.119999999999,2
R012102,O012103,2024-02-04 10:00:00,Wrong Item,392.16,3
R012124,O012125,2024-05-16 09:00:00,Other,11535.6,6
R016763,O016764,2024-08-05 11:00:00,Defective,1905.96,3
R007428,O007429,2023-05-24 01:00:00,Defective,5531.48,6
R017494,O017495,2024-11-30 03:00:00,Wrong Item,14996.310000000001,2
R018110,O018111,2023-02-20 21:00:00,Changed Mind,2951.32,5
R010312,O010313,2023-08-08 12:00:00,Defective,618.03,4
R002101,O002102,2024-02-19 20:00:00,Other,14679.329999999998,1
R015461,O015462,2024-10-03 07:00:00,Size Issue,3569.22,1
R000101,O000102,2023-03-12 22:00:00,Other,4341.39,5
R011105,O011106,2025-07-13 11:00:00,Changed Mind,1877.5,1
R009681,O009682,2024-03-14 16:00:00,Wrong Item,1278.24,6
R011808,O011809,2023-07-24 09:00:00,Changed Mind,4978.92,5
R004574,O004575,2024-04-27 01:00:00,Changed Mind,4931.14,2
R018735,O018736,2025-08-14 03:00:00,Size Issue,6973.16,4
R007513,O007514,2024-05-08 02:00:00,Size Issue,3661.44,5
R008279,O008280,2024-09-15 09:00:00,Wrong Item,4384.98,1
R013373,O013374,2023-03-14 02:00:00,Defective,19801.84,6
R003846,O003847,2024-09-07 09:00:00,Wrong Item,12382.6,6
R001664,O001665,2025-04-30 15:00:00,Defective,8424.869999999999,5
R019612,O019613,2024-12-23 03:00:00,Wrong Item,9906.39,5
R013602,O013603,2023-12-23 18:00:00,Size Issue,4555.88,1
R001476,O001477,2024-08-29 18:00:00,Defective,2287.91,4
R013536,O013537,2025-04-02 01:00:00,Wrong Item,7075.68,1
R007809,O007810,2024-03-26 03:00:00,Defective,3224.86,4
R016936,O016937,2023-10-24 04:00:00,Size Issue,2348.24,4
R000635,O000636,2023-08-25 03:00:00,Size Issue,1927.54,6
R000817,O000818,2023-08-16 02:00:00,Defective,1251.6,6
R017480,O017481,2025-07-25 19:00:00,Wrong Item,2847.46,2
R011453,O011454,2023-10-17 13:00:00,Changed Mind,4839.42,1
R019803,O019804,2024-08-23 09:00:00,Other,3325.67,4
R015203,O015204,2023-07-27 13:00:00,Changed Mind,828.29,5
R014717,O014718,2025-06-09 05:00:00,Other,9893.8,1
R016876,O016877,2025-07-21 13:00:00,Wrong Item,8159.789999999999,5
R004556,O004557,2024-04-11 16:00:00,Wrong Item,8603.61,4
R000707,O000708,2024-11-10 12:00:00,Defective,1505.76,1
R011934,O011935,2025-02-02 04:00:00,Changed Mind,6717.3,2
R007019,O007020,2024-03-27 15:00:00,Defective,4459.16,2
R018917,O018918,2024-06-18 21:00:00,Defective,1857.63,6
R019640,O019641,2023-07-09 15:00:00,Changed Mind,4723.58,1
R000724,O000725,2023-04-23 16:00:00,Changed Mind,12138.64,3
R003578,O003579,2024-12-23 16:00:00,Other,6709.469999999999,4
R005701,O005702,2025-04-04 22:00:00,Other,4218.17,3
R000836,O000837,2024-08-31 18:00:00,Changed Mind,4857.3,1
R013924,O013925,2024-05-04 14:00:00,Other,6653.76,4
R007402,O007403,2023-08-21 14:00:00,Wrong Item,2955.1,4
R009400,O009401,2025-03-09 15:00:00,Wrong Item,15037.04,4
R004902,O004903,2025-09-04 11:00:00,Wrong Item,1094.43,5
R004540,O004541,2024-06-24 09:00:00,Wrong Item,3281.2200000000003,3
R015365,O015366,2023-06-08 18:00:00,Size Issue,3811.87,4
R015531,O015532,2023-02-01 20:00:00,Wrong Item,15510.6,3
R007321,O007322,2023-12-13 20:00:00,Size Issue,13421.07,2
R008178,O008179,2025-01-28 06:00:00,Changed Mind,1978.8600000000001,6
R013549,O013550,2023-09-27 21:00:00,Size Issue,2679.04,6
R007568,O007569,2023-04-12 23:00:00,Defective,13088.099999999999,1
R003233,O003234,2024-03-23 10:00:00,Size Issue,10378.11,4
R001158,O001159,2024-11-11 11:00:00,Changed Mind,2338.59,4
R011135,O011136,2024-01-29 07:00:00,Defective,3598.7,3
R013959,O013960,2023-09-29 21:00:00,Size Issue,6341.14,5
R004013,O004014,2024-02-16 19:00:00,Other,4268.98,5
R012613,O012614,2023-07-17 03:00:00,Wrong Item,1396.16,6
R004148,O004149,2023-05-08 20:00:00,Defective,9053.58,4
R000123,O000124,2025-07-11 20:00:00,Changed Mind,3342.32,6
R001247,O001248,2023-01-26 20:00:00,Changed Mind,660.27,4
R000820,O000821,2024-08-03 13:00:00,Wrong Item,1321.62,6
R017971,O017972,2024-04-19 15:00:00,Wrong Item,12464.43,6
R013169,O013170,2023-12-23 18:00:00,Size Issue,17437.92,4
R004034,O004035,2025-07-14 17:00:00,Size Issue,3188.76,5
R010162,O010163,2023-06-16 12:00:00,Wrong Item,3352.38,1
R014265,O014266,2024-05-29 04:00:00,Other,4350.48,6
R004411,O004412,2024-08-12 08:00:00,Size Issue,2886.44,1
R009426,O009427,2024-06-02 06:00:00,Changed Mind,973.02,4
R018152,O018153,2023-09-08 17:00:00,Size Issue,3564.0299999999997,1
R011208,O011209,2024-07-30 19:00:00,Other,10296.32,6
R006788,O006789,2024-08-24 08:00:00,Other,1981.14,3
R010915,O010916,2024-01-24 03:00:00,Defective,1383.81,1
R018477,O018478,2025-01-14 21:00:00,Size Issue,2517.48,3
R003753,O003754,2024-07-08 05:00:00,Wrong Item,8348.460000000001,1
R002909,O002910,2023-10-23 10:00:00,Other,15358.48,5
R004475,O004476,2023-08-07 10:00:00,Other,4075.7,3
R009585,O009586,2024-07-16 02:00:00,Size Issue,7959.78,2
R008439,O008440,2025-06-27 17:00:00,Wrong Item,4698.6,1
R016822,O016823,2024-10-27 23:00:00,Size Issue,7001.48,4
R006648,O006649,2023-06-15 14:00:00,Other,3631.35,3
R008824,O008825,2025-02-10 08:00:00,Size Issue,2372.0099999999998,1
R018532,O018533,2023-05-23 21:00:00,Wrong Item,1982.31,3
R000963,O000964,2023-12-05 00:00:00,Size Issue,3572.06,6
R011270,O011271,2025-04-09 19:00:00,Changed Mind,9009.16,5
R001959,O001960,2023-11-02 12:00:00,Changed Mind,316.43,6
R019940,O019941,2025-09-10 17:00:00,Changed Mind,804.28,6
R018374,O018375,2023-07-23 18:00:00,Wrong Item,7545.66,1
R008991,O008992,2024-03-18 18:00:00,Changed Mind,15666.96,3
R007553,O007554,2025-09-08 19:00:00,Wrong Item,3060.49,6
R015221,O015222,2023-09-17 02:00:00,Size Issue,5554.08,6
R005436,O005437,2023-08-18 20:00:00,Size Issue,15019.28,3
R019363,O019364,2023-11-03 21:00:00,Other,12067.56,2
R010840,O010841,2025-09-09 04:00:00,Defective,13108.53,6
R000930,O000931,2025-02-17 13:00:00,Other,8912.12,4
R005601,O005602,2025-02-17 10:00:00,Size Issue,13595.52,1
R009466,O009467,2023-09-30 01:00:00,Other,12594.54,2
R008968,O008969,2024-05-20 23:00:00,Size Issue,3750.89,5
R014076,O014077,2025-04-15 14:00:00,Size Issue,2691.0,4
R015351,O015352,2023-11-01 02:00:00,Defective,9777.12,4
R002152,O002153,2024-06-02 23:00:00,Wrong Item,3798.71,2
R013606,O013607,2025-08-01 04:00:00,Other,8644.32,5
R012107,O012108,2024-08-11 11:00:00,Defective,5905.2,2
R000927,O000928,2025-03-10 10:00:00,Wrong Item,2437.13,4
R019430,O019431,2023-03-13 06:00:00,Wrong Item,2073.1,3
R003974,O003975,2025-06-07 06:00:00,Other,6517.56,5
R016627,O016628,2023-05-04 02:00:00,Other,7536.900000000001,6
R004101,O004102,2023-04-26 13:00:00,Defective,4727.68,4
R002767,O002768,2023-02-11 01:00:00,Other,862.54,6
R003948,O003949,2024-07-16 20:00:00,Changed Mind,14717.68,2
R018443,O018444,2025-04-17 12:00:00,Size Issue,7299.0,1
R008351,O008352,2025-03-11 09:00:00,Defective,10603.619999999999,4
R007691,O007692,2023-11-18 04:00:00,Other,5581.2,2
R011721,O011722,2025-05-31 23:00:00,Other,3344.34,1
R014545,O014546,2024-12-02 06:00:00,Defective,6329.16,1
R015513,O015514,2025-09-09 20:00:00,Size Issue,4629.22,6
R017895,O017896,2023-02-13 15:00:00,Size Issue,17745.76,2
R009639,O009640,2025-03-02 02:00:00,Defective,1421.83,4
R018933,O018934,2023-11-21 03:00:00,Other,4384.6,2
R015331,O015332,2023-11-21 01:00:00,Changed Mind,5223.76,2
R012730,O012731,2025-05-05 08:00:00,Changed Mind,4943.92,4
R003703,O003704,2025-08-06 10:00:00,Defective,9891.26,4
R004596,O004597,2024-07-07 08:00:00,Size Issue,3823.48,6
R008826,O008827,2023-07-19 17:00:00,Defective,9955.98,5
R017295,O017296,2023-01-18 20:00:00,Defective,3940.9,6
R014055,O014056,2023-10-02 20:00:00,Size Issue,5952.03,1
R002885,O002886,2023-07-09 15:00:00,Changed Mind,1470.96,4
R004527,O004528,2024-11-07 19:00:00,Wrong Item,12491.82,3
R003018,O003019,2024-02-01 18:00:00,Size Issue,6808.8,4
R008835,O008836,2024-08-20 17:00:00,Defective,2863.89,5
R016660,O016661,2023-04-22 15:00:00,Defective,627.0,1
R007821,O007822,2025-01-02 10:00:00,Changed Mind,13683.78,2
R013499,O013500,2024-03-10 16:00:00,Defective,11380.289999999999,2
R004609,O004610,2024-08-14 21:00:00,Other,1673.36,6
R005207,O005208,2023-11-30 03:00:00,Defective,2979.54,6
R006223,O006224,2023-05-30 18:00:00,Wrong Item,3354.39,3
R015329,O015330,2025-04-06 18:00:00,Defective,658.43,3
R018481,O018482,2024-08-11 07:00:00,Wrong Item,5086.84,1
R007168,O007169,2023-07-16 04:00:00,Changed Mind,7328.400000000001,5
R014213,O014214,2025-08-16 07:00:00,Wrong Item,13708.920000000002,2
R004572,O004573,2024-06-05 01:00:00,Wrong Item,8707.8,6
R018291,O018292,2025-01-06 03:00:00,Other,6822.96,5
R011019,O011020,2024-02-19 23:00:00,Defective,4554.78,3
R006583,O006584,2025-07-28 17:00:00,Wrong Item,9865.82,3
R012286,O012287,2024-11-16 07:00:00,Size Issue,4944.23,5
R012985,O012986,2025-08-30 16:00:00,Wrong Item,4060.65,5
R015065,O015066,2023-12-17 04:00:00,Size Issue,8456.039999999999,2
R008029,O008030,2025-06-30 19:00:00,Changed Mind,11677.84,3
R016549,O016550,2023-05-30 23:00:00,Defective,3588.96,1
R015019,O015020,2025-01-22 23:00:00,Changed Mind,14465.82,1
R003616,O003617,2024-03-04 08:00:00,Wrong Item,2399.32,2
R017502,O017503,2025-06-26 11:00:00,Size Issue,9073.26,2
R009438,O009439,2023-09-23 23:00:00,Defective,1661.94,2
R011325,O011326,2024-04-14 21:00:00,Size Issue,2091.34,2
R003921,O003922,2023-12-18 08:00:00,Changed Mind,2736.19,4
R013082,O013083,2024-07-14 01:00:00,Wrong Item,5603.52,6
R012147,O012148,2025-06-03 14:00:00,Size Issue,9051.8,1
R007534,O007535,2025-04-23 17:00:00,Wrong Item,1549.6,4
R006735,O006736,2023-06-22 10:00:00,Wrong Item,7706.849999999999,1
R012223,O012224,2023-06-16 09:00:00,Other,16775.44,6
R002678,O002679,2025-05-31 14:00:00,Wrong Item,1327.16,6
R001557,O001558,2024-02-13 05:00:00,Size Issue,17789.28,5
R018808,O018809,2025-08-18 20:00:00,Defective,6555.6900000000005,1
R011766,O011767,2025-03-12 00:00:00,Defective,3757.42,4
R011504,O011505,2025-04-02 09:00:00,Other,8886.8,3
R008570,O008571,2023-07-28 10:00:00,Changed Mind,18870.12,1
R015230,O015231,2023-07-12 04:00:00,Changed Mind,2207.1,6
R010127,O010128,2023-09-21 07:00:00,Changed Mind,2133.96,2
R009086,O009087,2025-02-03 15:00:00,Changed Mind,2297.56,4
R012908,O012909,2023-10-21 03:00:00,Size Issue,6580.68,6
R017054,O017055,2023-07-23 20:00:00,Defective,4202.06,3
R010036,O010037,2025-09-05 02:00:00,Defective,17956.44,2
R010132,O010133,2025-05-19 08:00:00,Wrong Item,3689.78,2
